2023-03-10 06:28:54 startup archives unpack
2023-03-10 06:28:54 upgrade curl:arm64 7.74.0-1.3+deb11u5 7.74.0-1.3+deb11u7
2023-03-10 06:28:54 status half-configured curl:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status unpacked curl:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status half-installed curl:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status unpacked curl:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:28:54 upgrade libcurl4:arm64 7.74.0-1.3+deb11u5 7.74.0-1.3+deb11u7
2023-03-10 06:28:54 status triggers-pending libc-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:28:54 status half-configured libcurl4:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status unpacked libcurl4:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status half-installed libcurl4:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:28:54 status unpacked libcurl4:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:28:54 upgrade raspberrypi-kernel:arm64 1:1.20230106-1 1:1.20230306-1
2023-03-10 06:28:54 status half-configured raspberrypi-kernel:arm64 1:1.20230106-1
2023-03-10 06:28:54 status unpacked raspberrypi-kernel:arm64 1:1.20230106-1
2023-03-10 06:28:54 status half-installed raspberrypi-kernel:arm64 1:1.20230106-1
2023-03-10 06:29:01 status unpacked raspberrypi-kernel:arm64 1:1.20230306-1
2023-03-10 06:29:01 upgrade libcamera0:arm64 0~git20230124+9b860a66-1 0~git20230302+923f5d70-1
2023-03-10 06:29:01 status half-configured libcamera0:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:01 status unpacked libcamera0:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:01 status half-installed libcamera0:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:01 status unpacked libcamera0:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:01 upgrade libtiff5:arm64 4.2.0-1+deb11u3 4.2.0-1+deb11u4
2023-03-10 06:29:01 status half-configured libtiff5:arm64 4.2.0-1+deb11u3
2023-03-10 06:29:01 status unpacked libtiff5:arm64 4.2.0-1+deb11u3
2023-03-10 06:29:01 status half-installed libtiff5:arm64 4.2.0-1+deb11u3
2023-03-10 06:29:01 status unpacked libtiff5:arm64 4.2.0-1+deb11u4
2023-03-10 06:29:01 upgrade libcamera-apps-lite:arm64 0~git20230125+9f08463-1 0~git20230301+54a781d-1
2023-03-10 06:29:01 status half-configured libcamera-apps-lite:arm64 0~git20230125+9f08463-1
2023-03-10 06:29:01 status unpacked libcamera-apps-lite:arm64 0~git20230125+9f08463-1
2023-03-10 06:29:01 status half-installed libcamera-apps-lite:arm64 0~git20230125+9f08463-1
2023-03-10 06:29:01 status unpacked libcamera-apps-lite:arm64 0~git20230301+54a781d-1
2023-03-10 06:29:02 upgrade libcurl3-gnutls:arm64 7.74.0-1.3+deb11u5 7.74.0-1.3+deb11u7
2023-03-10 06:29:02 status half-configured libcurl3-gnutls:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:29:02 status unpacked libcurl3-gnutls:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:29:02 status half-installed libcurl3-gnutls:arm64 7.74.0-1.3+deb11u5
2023-03-10 06:29:02 status unpacked libcurl3-gnutls:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:02 upgrade linux-libc-dev:arm64 1:1.20230106-1 1:1.20230306-1
2023-03-10 06:29:02 status half-configured linux-libc-dev:arm64 1:1.20230106-1
2023-03-10 06:29:02 status unpacked linux-libc-dev:arm64 1:1.20230106-1
2023-03-10 06:29:02 status half-installed linux-libc-dev:arm64 1:1.20230106-1
2023-03-10 06:29:02 status unpacked linux-libc-dev:arm64 1:1.20230306-1
2023-03-10 06:29:02 upgrade python3-libcamera:arm64 0~git20230124+9b860a66-1 0~git20230302+923f5d70-1
2023-03-10 06:29:02 status half-configured python3-libcamera:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:02 status unpacked python3-libcamera:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:02 status half-installed python3-libcamera:arm64 0~git20230124+9b860a66-1
2023-03-10 06:29:02 status unpacked python3-libcamera:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:02 upgrade python3-v4l2:all 0.3.1-1 0.3.2-1
2023-03-10 06:29:02 status half-configured python3-v4l2:all 0.3.1-1
2023-03-10 06:29:03 status unpacked python3-v4l2:all 0.3.1-1
2023-03-10 06:29:03 status half-installed python3-v4l2:all 0.3.1-1
2023-03-10 06:29:03 status unpacked python3-v4l2:all 0.3.2-1
2023-03-10 06:29:03 upgrade python3-picamera2:all 0.3.8-1 0.3.9-1
2023-03-10 06:29:03 status half-configured python3-picamera2:all 0.3.8-1
2023-03-10 06:29:03 status unpacked python3-picamera2:all 0.3.8-1
2023-03-10 06:29:03 status half-installed python3-picamera2:all 0.3.8-1
2023-03-10 06:29:03 status unpacked python3-picamera2:all 0.3.9-1
2023-03-10 06:29:03 upgrade raspberrypi-bootloader:arm64 1:1.20230106-1 1:1.20230306-1
2023-03-10 06:29:03 status half-configured raspberrypi-bootloader:arm64 1:1.20230106-1
2023-03-10 06:29:03 status unpacked raspberrypi-bootloader:arm64 1:1.20230106-1
2023-03-10 06:29:03 status half-installed raspberrypi-bootloader:arm64 1:1.20230106-1
2023-03-10 06:29:04 status unpacked raspberrypi-bootloader:arm64 1:1.20230306-1
2023-03-10 06:29:04 startup packages configure
2023-03-10 06:29:04 configure linux-libc-dev:arm64 1:1.20230306-1 <none>
2023-03-10 06:29:04 status unpacked linux-libc-dev:arm64 1:1.20230306-1
2023-03-10 06:29:04 status half-configured linux-libc-dev:arm64 1:1.20230306-1
2023-03-10 06:29:04 status installed linux-libc-dev:arm64 1:1.20230306-1
2023-03-10 06:29:04 configure libcurl3-gnutls:arm64 7.74.0-1.3+deb11u7 <none>
2023-03-10 06:29:04 status unpacked libcurl3-gnutls:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:04 status half-configured libcurl3-gnutls:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:04 status installed libcurl3-gnutls:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:04 configure raspberrypi-kernel:arm64 1:1.20230306-1 <none>
2023-03-10 06:29:04 status unpacked raspberrypi-kernel:arm64 1:1.20230306-1
2023-03-10 06:29:04 status half-configured raspberrypi-kernel:arm64 1:1.20230306-1
2023-03-10 06:29:11 status installed raspberrypi-kernel:arm64 1:1.20230306-1
2023-03-10 06:29:11 configure python3-v4l2:all 0.3.2-1 <none>
2023-03-10 06:29:11 status unpacked python3-v4l2:all 0.3.2-1
2023-03-10 06:29:11 status half-configured python3-v4l2:all 0.3.2-1
2023-03-10 06:29:12 status installed python3-v4l2:all 0.3.2-1
2023-03-10 06:29:12 configure raspberrypi-bootloader:arm64 1:1.20230306-1 <none>
2023-03-10 06:29:12 status unpacked raspberrypi-bootloader:arm64 1:1.20230306-1
2023-03-10 06:29:12 status half-configured raspberrypi-bootloader:arm64 1:1.20230306-1
2023-03-10 06:29:13 status installed raspberrypi-bootloader:arm64 1:1.20230306-1
2023-03-10 06:29:13 configure libcurl4:arm64 7.74.0-1.3+deb11u7 <none>
2023-03-10 06:29:13 status unpacked libcurl4:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 status half-configured libcurl4:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 status installed libcurl4:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 configure libtiff5:arm64 4.2.0-1+deb11u4 <none>
2023-03-10 06:29:13 status unpacked libtiff5:arm64 4.2.0-1+deb11u4
2023-03-10 06:29:13 status half-configured libtiff5:arm64 4.2.0-1+deb11u4
2023-03-10 06:29:13 status installed libtiff5:arm64 4.2.0-1+deb11u4
2023-03-10 06:29:13 configure curl:arm64 7.74.0-1.3+deb11u7 <none>
2023-03-10 06:29:13 status unpacked curl:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 status half-configured curl:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 status installed curl:arm64 7.74.0-1.3+deb11u7
2023-03-10 06:29:13 configure libcamera0:arm64 0~git20230302+923f5d70-1 <none>
2023-03-10 06:29:13 status unpacked libcamera0:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:13 status half-configured libcamera0:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:13 status installed libcamera0:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:13 configure python3-libcamera:arm64 0~git20230302+923f5d70-1 <none>
2023-03-10 06:29:13 status unpacked python3-libcamera:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:13 status half-configured python3-libcamera:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:14 status installed python3-libcamera:arm64 0~git20230302+923f5d70-1
2023-03-10 06:29:14 configure libcamera-apps-lite:arm64 0~git20230301+54a781d-1 <none>
2023-03-10 06:29:14 status unpacked libcamera-apps-lite:arm64 0~git20230301+54a781d-1
2023-03-10 06:29:14 status half-configured libcamera-apps-lite:arm64 0~git20230301+54a781d-1
2023-03-10 06:29:14 status installed libcamera-apps-lite:arm64 0~git20230301+54a781d-1
2023-03-10 06:29:14 configure python3-picamera2:all 0.3.9-1 <none>
2023-03-10 06:29:14 status unpacked python3-picamera2:all 0.3.9-1
2023-03-10 06:29:14 status half-configured python3-picamera2:all 0.3.9-1
2023-03-10 06:29:15 status installed python3-picamera2:all 0.3.9-1
2023-03-10 06:29:15 trigproc libc-bin:arm64 2.31-13+rpt2+rpi1+deb11u5 <none>
2023-03-10 06:29:15 status half-configured libc-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:15 status installed libc-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:19 startup packages remove
2023-03-10 06:29:19 status installed dos2unix:arm64 7.4.1-1
2023-03-10 06:29:19 remove dos2unix:arm64 7.4.1-1 <none>
2023-03-10 06:29:19 status half-configured dos2unix:arm64 7.4.1-1
2023-03-10 06:29:19 status half-installed dos2unix:arm64 7.4.1-1
2023-03-10 06:29:19 status config-files dos2unix:arm64 7.4.1-1
2023-03-10 06:29:19 status not-installed dos2unix:arm64 <none>
2023-03-10 06:29:19 status installed fakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:19 remove fakeroot:arm64 1.25.3-1.1 <none>
2023-03-10 06:29:19 status half-configured fakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:19 status half-installed fakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:19 status config-files fakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:20 status not-installed fakeroot:arm64 <none>
2023-03-10 06:29:20 status installed libc-devtools:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:20 remove libc-devtools:arm64 2.31-13+rpt2+rpi1+deb11u5 <none>
2023-03-10 06:29:20 status half-configured libc-devtools:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:20 status half-installed libc-devtools:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:20 status config-files libc-devtools:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:20 status not-installed libc-devtools:arm64 <none>
2023-03-10 06:29:20 status installed libgd3:arm64 2.3.0-2
2023-03-10 06:29:20 remove libgd3:arm64 2.3.0-2 <none>
2023-03-10 06:29:20 status triggers-pending libc-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:20 status half-configured libgd3:arm64 2.3.0-2
2023-03-10 06:29:20 status half-installed libgd3:arm64 2.3.0-2
2023-03-10 06:29:20 status config-files libgd3:arm64 2.3.0-2
2023-03-10 06:29:20 status not-installed libgd3:arm64 <none>
2023-03-10 06:29:20 status installed libfontconfig1:arm64 2.13.1-4.2
2023-03-10 06:29:20 remove libfontconfig1:arm64 2.13.1-4.2 <none>
2023-03-10 06:29:20 status half-configured libfontconfig1:arm64 2.13.1-4.2
2023-03-10 06:29:20 status half-installed libfontconfig1:arm64 2.13.1-4.2
2023-03-10 06:29:20 status config-files libfontconfig1:arm64 2.13.1-4.2
2023-03-10 06:29:20 status not-installed libfontconfig1:arm64 <none>
2023-03-10 06:29:20 status installed fontconfig-config:all 2.13.1-4.2
2023-03-10 06:29:20 remove fontconfig-config:all 2.13.1-4.2 <none>
2023-03-10 06:29:20 status half-configured fontconfig-config:all 2.13.1-4.2
2023-03-10 06:29:20 status half-installed fontconfig-config:all 2.13.1-4.2
2023-03-10 06:29:20 status config-files fontconfig-config:all 2.13.1-4.2
2023-03-10 06:29:20 status installed fonts-dejavu-core:all 2.37-2
2023-03-10 06:29:20 remove fonts-dejavu-core:all 2.37-2 <none>
2023-03-10 06:29:20 status half-configured fonts-dejavu-core:all 2.37-2
2023-03-10 06:29:20 status half-installed fonts-dejavu-core:all 2.37-2
2023-03-10 06:29:20 status config-files fonts-dejavu-core:all 2.37-2
2023-03-10 06:29:20 status installed libstdc++-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 remove libstdc++-10-dev:arm64 10.2.1-6 <none>
2023-03-10 06:29:20 status half-configured libstdc++-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status half-installed libstdc++-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status config-files libstdc++-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status not-installed libstdc++-10-dev:arm64 <none>
2023-03-10 06:29:20 status installed libgcc-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 remove libgcc-10-dev:arm64 10.2.1-6 <none>
2023-03-10 06:29:20 status half-configured libgcc-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status half-installed libgcc-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status config-files libgcc-10-dev:arm64 10.2.1-6
2023-03-10 06:29:20 status not-installed libgcc-10-dev:arm64 <none>
2023-03-10 06:29:20 status installed libasan6:arm64 10.2.1-6
2023-03-10 06:29:20 remove libasan6:arm64 10.2.1-6 <none>
2023-03-10 06:29:20 status half-configured libasan6:arm64 10.2.1-6
2023-03-10 06:29:20 status half-installed libasan6:arm64 10.2.1-6
2023-03-10 06:29:20 status config-files libasan6:arm64 10.2.1-6
2023-03-10 06:29:20 status not-installed libasan6:arm64 <none>
2023-03-10 06:29:20 status installed libatomic1:arm64 10.2.1-6
2023-03-10 06:29:20 remove libatomic1:arm64 10.2.1-6 <none>
2023-03-10 06:29:20 status half-configured libatomic1:arm64 10.2.1-6
2023-03-10 06:29:20 status half-installed libatomic1:arm64 10.2.1-6
2023-03-10 06:29:20 status config-files libatomic1:arm64 10.2.1-6
2023-03-10 06:29:20 status not-installed libatomic1:arm64 <none>
2023-03-10 06:29:20 status installed libavahi-core7:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 remove libavahi-core7:arm64 0.8-5+deb11u1 <none>
2023-03-10 06:29:20 status half-configured libavahi-core7:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status half-installed libavahi-core7:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status config-files libavahi-core7:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status not-installed libavahi-core7:arm64 <none>
2023-03-10 06:29:20 status installed libavahi-common3:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 remove libavahi-common3:arm64 0.8-5+deb11u1 <none>
2023-03-10 06:29:20 status half-configured libavahi-common3:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status half-installed libavahi-common3:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status config-files libavahi-common3:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status not-installed libavahi-common3:arm64 <none>
2023-03-10 06:29:20 status installed libavahi-common-data:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 remove libavahi-common-data:arm64 0.8-5+deb11u1 <none>
2023-03-10 06:29:20 status half-configured libavahi-common-data:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status half-installed libavahi-common-data:arm64 0.8-5+deb11u1
2023-03-10 06:29:20 status config-files libavahi-common-data:arm64 0.8-5+deb11u1
2023-03-10 06:29:21 status not-installed libavahi-common-data:arm64 <none>
2023-03-10 06:29:21 status installed libbabeltrace1:arm64 1.5.8-1+b3
2023-03-10 06:29:21 remove libbabeltrace1:arm64 1.5.8-1+b3 <none>
2023-03-10 06:29:21 status half-configured libbabeltrace1:arm64 1.5.8-1+b3
2023-03-10 06:29:21 status half-installed libbabeltrace1:arm64 1.5.8-1+b3
2023-03-10 06:29:21 status config-files libbabeltrace1:arm64 1.5.8-1+b3
2023-03-10 06:29:21 status not-installed libbabeltrace1:arm64 <none>
2023-03-10 06:29:21 status installed libboost-filesystem1.74.0:arm64 1.74.0-9
2023-03-10 06:29:21 remove libboost-filesystem1.74.0:arm64 1.74.0-9 <none>
2023-03-10 06:29:21 status half-configured libboost-filesystem1.74.0:arm64 1.74.0-9
2023-03-10 06:29:21 status half-installed libboost-filesystem1.74.0:arm64 1.74.0-9
2023-03-10 06:29:21 status config-files libboost-filesystem1.74.0:arm64 1.74.0-9
2023-03-10 06:29:21 status not-installed libboost-filesystem1.74.0:arm64 <none>
2023-03-10 06:29:21 status installed libbrotli-dev:arm64 1.0.9-2+b2
2023-03-10 06:29:21 remove libbrotli-dev:arm64 1.0.9-2+b2 <none>
2023-03-10 06:29:21 status half-configured libbrotli-dev:arm64 1.0.9-2+b2
2023-03-10 06:29:21 status half-installed libbrotli-dev:arm64 1.0.9-2+b2
2023-03-10 06:29:21 status config-files libbrotli-dev:arm64 1.0.9-2+b2
2023-03-10 06:29:21 status not-installed libbrotli-dev:arm64 <none>
2023-03-10 06:29:21 status installed libc6-dev:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 remove libc6-dev:arm64 2.31-13+rpt2+rpi1+deb11u5 <none>
2023-03-10 06:29:21 status half-configured libc6-dev:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status half-installed libc6-dev:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status config-files libc6-dev:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status not-installed libc6-dev:arm64 <none>
2023-03-10 06:29:21 status installed libc-dev-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 remove libc-dev-bin:arm64 2.31-13+rpt2+rpi1+deb11u5 <none>
2023-03-10 06:29:21 status half-configured libc-dev-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status half-installed libc-dev-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status config-files libc-dev-bin:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status not-installed libc-dev-bin:arm64 <none>
2023-03-10 06:29:21 status installed libc6-dbg:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 remove libc6-dbg:arm64 2.31-13+rpt2+rpi1+deb11u5 <none>
2023-03-10 06:29:21 status half-configured libc6-dbg:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status half-installed libc6-dbg:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status config-files libc6-dbg:arm64 2.31-13+rpt2+rpi1+deb11u5
2023-03-10 06:29:21 status not-installed libc6-dbg:arm64 <none>
2023-03-10 06:29:21 status installed libcc1-0:arm64 10.2.1-6
2023-03-10 06:29:21 remove libcc1-0:arm64 10.2.1-6 <none>
2023-03-10 06:29:21 status half-configured libcc1-0:arm64 10.2.1-6
2023-03-10 06:29:21 status half-installed libcc1-0:arm64 10.2.1-6
2023-03-10 06:29:21 status config-files libcc1-0:arm64 10.2.1-6
2023-03-10 06:29:21 status not-installed libcc1-0:arm64 <none>
2023-03-10 06:29:21 status installed libcrypt-dev:arm64 1:4.4.18-4
2023-03-10 06:29:21 remove libcrypt-dev:arm64 1:4.4.18-4 <none>
2023-03-10 06:29:21 status half-configured libcrypt-dev:arm64 1:4.4.18-4
2023-03-10 06:29:21 status half-installed libcrypt-dev:arm64 1:4.4.18-4
2023-03-10 06:29:21 status config-files libcrypt-dev:arm64 1:4.4.18-4
2023-03-10 06:29:21 status not-installed libcrypt-dev:arm64 <none>
2023-03-10 06:29:21 status installed libdaemon0:arm64 0.14-7.1
2023-03-10 06:29:21 remove libdaemon0:arm64 0.14-7.1 <none>
2023-03-10 06:29:21 status half-configured libdaemon0:arm64 0.14-7.1
2023-03-10 06:29:21 status half-installed libdaemon0:arm64 0.14-7.1
2023-03-10 06:29:21 status config-files libdaemon0:arm64 0.14-7.1
2023-03-10 06:29:21 status not-installed libdaemon0:arm64 <none>
2023-03-10 06:29:21 status installed libdebuginfod1:arm64 0.183-1
2023-03-10 06:29:21 remove libdebuginfod1:arm64 0.183-1 <none>
2023-03-10 06:29:21 status half-configured libdebuginfod1:arm64 0.183-1
2023-03-10 06:29:21 status half-installed libdebuginfod1:arm64 0.183-1
2023-03-10 06:29:21 status config-files libdebuginfod1:arm64 0.183-1
2023-03-10 06:29:21 status not-installed libdebuginfod1:arm64 <none>
2023-03-10 06:29:21 status installed libdvdread8:arm64 6.1.1-2
2023-03-10 06:29:21 remove libdvdread8:arm64 6.1.1-2 <none>
2023-03-10 06:29:21 status half-configured libdvdread8:arm64 6.1.1-2
2023-03-10 06:29:21 status half-installed libdvdread8:arm64 6.1.1-2
2023-03-10 06:29:21 status config-files libdvdread8:arm64 6.1.1-2
2023-03-10 06:29:21 status not-installed libdvdread8:arm64 <none>
2023-03-10 06:29:21 status installed libmatroska7:arm64 1.6.2-1
2023-03-10 06:29:21 remove libmatroska7:arm64 1.6.2-1 <none>
2023-03-10 06:29:21 status half-configured libmatroska7:arm64 1.6.2-1
2023-03-10 06:29:21 status half-installed libmatroska7:arm64 1.6.2-1
2023-03-10 06:29:21 status config-files libmatroska7:arm64 1.6.2-1
2023-03-10 06:29:21 status not-installed libmatroska7:arm64 <none>
2023-03-10 06:29:21 status installed libebml5:arm64 1.4.2-1
2023-03-10 06:29:21 remove libebml5:arm64 1.4.2-1 <none>
2023-03-10 06:29:21 status half-configured libebml5:arm64 1.4.2-1
2023-03-10 06:29:21 status half-installed libebml5:arm64 1.4.2-1
2023-03-10 06:29:21 status config-files libebml5:arm64 1.4.2-1
2023-03-10 06:29:21 status not-installed libebml5:arm64 <none>
2023-03-10 06:29:21 status installed libfakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:21 remove libfakeroot:arm64 1.25.3-1.1 <none>
2023-03-10 06:29:21 status half-configured libfakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:22 status half-installed libfakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:22 status config-files libfakeroot:arm64 1.25.3-1.1
2023-03-10 06:29:22 status installed libflac8:arm64 1.3.3-2+deb11u1
2023-03-10 06:29:22 remove libflac8:arm64 1.3.3-2+deb11u1 <none>
2023-03-10 06:29:22 status half-configured libflac8:arm64 1.3.3-2+deb11u1
2023-03-10 06:29:22 status half-installed libflac8:arm64 1.3.3-2+deb11u1
2023-03-10 06:29:22 status config-files libflac8:arm64 1.3.3-2+deb11u1
2023-03-10 06:29:22 status not-installed libflac8:arm64 <none>
2023-03-10 06:29:22 status installed libfstrm0:arm64 0.6.0-1+b1
2023-03-10 06:29:22 remove libfstrm0:arm64 0.6.0-1+b1 <none>
2023-03-10 06:29:22 status half-configured libfstrm0:arm64 0.6.0-1+b1
2023-03-10 06:29:22 status half-installed libfstrm0:arm64 0.6.0-1+b1
2023-03-10 06:29:22 status config-files libfstrm0:arm64 0.6.0-1+b1
2023-03-10 06:29:22 status not-installed libfstrm0:arm64 <none>
2023-03-10 06:29:22 status installed libisl23:arm64 0.23-1
2023-03-10 06:29:22 remove libisl23:arm64 0.23-1 <none>
2023-03-10 06:29:22 status half-configured libisl23:arm64 0.23-1
2023-03-10 06:29:22 status half-installed libisl23:arm64 0.23-1
2023-03-10 06:29:22 status config-files libisl23:arm64 0.23-1
2023-03-10 06:29:22 status not-installed libisl23:arm64 <none>
2023-03-10 06:29:22 status installed libitm1:arm64 10.2.1-6
2023-03-10 06:29:22 remove libitm1:arm64 10.2.1-6 <none>
2023-03-10 06:29:22 status half-configured libitm1:arm64 10.2.1-6
2023-03-10 06:29:22 status half-installed libitm1:arm64 10.2.1-6
2023-03-10 06:29:22 status config-files libitm1:arm64 10.2.1-6
2023-03-10 06:29:22 status not-installed libitm1:arm64 <none>
2023-03-10 06:29:22 status installed liblmdb0:arm64 0.9.24-1
2023-03-10 06:29:22 remove liblmdb0:arm64 0.9.24-1 <none>
2023-03-10 06:29:22 status half-configured liblmdb0:arm64 0.9.24-1
2023-03-10 06:29:22 status half-installed liblmdb0:arm64 0.9.24-1
2023-03-10 06:29:22 status config-files liblmdb0:arm64 0.9.24-1
2023-03-10 06:29:22 status not-installed liblmdb0:arm64 <none>
2023-03-10 06:29:22 status installed liblsan0:arm64 10.2.1-6
2023-03-10 06:29:22 remove liblsan0:arm64 10.2.1-6 <none>
2023-03-10 06:29:22 status half-configured liblsan0:arm64 10.2.1-6
2023-03-10 06:29:22 status half-installed liblsan0:arm64 10.2.1-6
2023-03-10 06:29:22 status config-files liblsan0:arm64 10.2.1-6
2023-03-10 06:29:22 status not-installed liblsan0:arm64 <none>
2023-03-10 06:29:22 status installed libluajit-5.1-2:arm64 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 remove libluajit-5.1-2:arm64 2.1.0~beta3+dfsg-5.3 <none>
2023-03-10 06:29:22 status half-configured libluajit-5.1-2:arm64 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status half-installed libluajit-5.1-2:arm64 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status config-files libluajit-5.1-2:arm64 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status not-installed libluajit-5.1-2:arm64 <none>
2023-03-10 06:29:22 status installed libluajit-5.1-common:all 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 remove libluajit-5.1-common:all 2.1.0~beta3+dfsg-5.3 <none>
2023-03-10 06:29:22 status half-configured libluajit-5.1-common:all 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status half-installed libluajit-5.1-common:all 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status config-files libluajit-5.1-common:all 2.1.0~beta3+dfsg-5.3
2023-03-10 06:29:22 status not-installed libluajit-5.1-common:all <none>
2023-03-10 06:29:22 status installed libmaxminddb0:arm64 1.5.2-1
2023-03-10 06:29:22 remove libmaxminddb0:arm64 1.5.2-1 <none>
2023-03-10 06:29:22 status half-configured libmaxminddb0:arm64 1.5.2-1
2023-03-10 06:29:22 status half-installed libmaxminddb0:arm64 1.5.2-1
2023-03-10 06:29:22 status config-files libmaxminddb0:arm64 1.5.2-1
2023-03-10 06:29:22 status not-installed libmaxminddb0:arm64 <none>
2023-03-10 06:29:22 status installed libmpc3:arm64 1.2.0-1
2023-03-10 06:29:22 remove libmpc3:arm64 1.2.0-1 <none>
2023-03-10 06:29:22 status half-configured libmpc3:arm64 1.2.0-1
2023-03-10 06:29:22 status half-installed libmpc3:arm64 1.2.0-1
2023-03-10 06:29:22 status config-files libmpc3:arm64 1.2.0-1
2023-03-10 06:29:22 status not-installed libmpc3:arm64 <none>
2023-03-10 06:29:22 status installed libmpfr6:arm64 4.1.0-3
2023-03-10 06:29:22 remove libmpfr6:arm64 4.1.0-3 <none>
2023-03-10 06:29:22 status half-configured libmpfr6:arm64 4.1.0-3
2023-03-10 06:29:22 status half-installed libmpfr6:arm64 4.1.0-3
